step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm
1642856448,63481.7,-0.003012,0.028777,0.000555,-0.554688,0.0,0.9782,1.019,0.003036,0.002586,0.003946,2.13517,3.974503
1643642880,63487.7,-0.004719,0.02586,0.000573,-0.542969,0.0,0.9778,1.0182,0.002287,0.002292,0.002944,2.10467,3.868726
1644429312,63479.7,-0.007481,0.02591,0.000592,-0.527344,0.0,0.9777,1.0181,0.00203,0.00243,0.004216,1.989386,3.752834
1645215744,63485.5,-0.004718,0.018402,0.00062,-0.503906,0.0,0.9772,1.0174,0.002105,0.002698,0.002952,1.985566,3.677375
1646002176,63491.0,-0.000482,0.020268,0.0006,-0.5,0.0,0.9771,1.0172,0.001992,0.002386,0.003194,1.959514,3.699936
1646788608,63485.3,-0.003964,0.029749,0.000607,-0.507812,0.0,0.9768,1.0166,0.001893,0.002352,0.003665,1.837175,3.711187
1647575040,63490.8,-0.003131,0.024493,0.000615,-0.494141,0.0,0.9764,1.0151,0.001891,0.002498,0.003286,1.784873,3.759893
1648361472,63496.6,-0.003894,0.020996,0.000648,-0.492188,0.0,0.976,1.0137,0.002495,0.002358,0.003068,1.782112,3.712827
1649147904,63502.3,-0.004958,0.022883,0.000669,-0.494141,0.0,0.9758,1.0133,0.002048,0.00233,0.003068,1.840095,3.69589
1649934336,63496.7,-0.006979,0.027402,0.000654,-0.519531,0.0,0.9758,1.0135,0.002218,0.002354,0.002968,1.971524,3.740638
1650720768,63502.2,-0.001086,0.023666,0.000634,-0.511719,0.0,0.9758,1.0137,0.002072,0.002337,0.003214,2.035118,4.046009
1651507200,63507.5,0.000882,0.017724,0.000602,-0.527344,0.0,0.9759,1.0136,0.001689,0.00236,0.002716,1.987204,3.917136
1652293632,63503.8,-0.001653,0.026752,0.000576,-0.53125,0.0,0.976,1.0136,0.001752,0.002166,0.00269,1.94287,4.046519
1653080064,63509.8,-0.000293,0.020206,0.000545,-0.494141,0.0,0.9766,1.0143,0.002115,0.002586,0.00308,1.992964,3.80956
1653866496,63515.6,0.000438,0.018498,0.000537,-0.494141,0.0,0.9763,1.0138,0.001762,0.002461,0.002655,1.886672,3.700464
1654652928,63520.2,0.004761,0.021041,0.000536,-0.507812,0.0,0.9769,1.0145,0.001667,0.002085,0.002504,1.892314,3.653397
1655439360,63513.6,-0.001156,0.032203,0.000551,-0.503906,0.0,0.9774,1.0145,0.001934,0.002393,0.003629,1.980093,3.875956
1656225792,63518.2,-0.004313,0.021135,0.000566,-0.507812,0.0,0.9774,1.0136,0.001994,0.002417,0.003864,1.878689,3.835298
1657012224,63522.2,-0.00232,0.020581,0.000582,-0.503906,0.0,0.9778,1.0137,0.002111,0.002051,0.002922,1.929656,3.888792
1657798656,63515.3,-3.3e-05,0.028116,0.000601,-0.498047,0.0,0.9778,1.0134,0.001402,0.002249,0.002669,1.965729,3.443812
1658585088,63519.5,0.002718,0.023392,0.000545,-0.484375,0.0,0.9781,1.0137,0.00219,0.002603,0.003411,1.913737,3.666929
1659371520,63524.1,0.000946,0.023286,0.000568,-0.507812,0.0,0.9781,1.0134,0.002232,0.002592,0.003476,1.810891,3.853996
1660157952,63529.9,0.001623,0.020789,0.000527,-0.503906,0.0,0.9785,1.0147,0.002154,0.002616,0.003652,1.917996,3.906511
1660944384,63525.0,0.002204,0.032755,0.000535,-0.511719,0.0,0.979,1.016,0.002069,0.002307,0.003562,1.920709,3.775741
1661730816,63529.8,-0.000136,0.021409,0.000528,-0.503906,0.0,0.9793,1.017,0.001597,0.002271,0.002667,1.893193,3.761924
1662517248,63534.9,0.001107,0.019707,0.000534,-0.496094,0.0,0.9796,1.0175,0.001956,0.002019,0.002398,1.935605,3.691244
1663303680,63537.7,-0.002008,0.013701,0.000527,-0.488281,0.0,0.98,1.0183,0.002029,0.002031,0.00251,1.872641,3.705605
1664090112,63529.0,0.003262,0.037128,0.000569,-0.503906,0.0,0.9801,1.0181,0.002342,0.002629,0.003364,1.833316,3.903406
1664876544,63533.4,-0.000625,0.029708,0.000574,-0.494141,0.0,0.98,1.0178,0.002022,0.002778,0.002957,1.893753,3.80285
1665662976,63538.7,-0.00348,0.023115,0.000563,-0.498047,0.0,0.9801,1.0184,0.00166,0.002256,0.002472,1.860734,3.790579
1666449408,63534.1,-0.003656,0.035118,0.000596,-0.496094,0.0,0.9805,1.0193,0.002011,0.002143,0.003001,1.880679,3.662811
1667235840,63539.4,-0.004059,0.022104,0.000602,-0.484375,0.0,0.9802,1.0192,0.001611,0.002245,0.003493,1.851108,3.781286
1668022272,63543.4,-0.010096,0.014094,0.000585,-0.492188,0.0,0.9801,1.0194,0.001814,0.002215,0.002893,1.846238,3.963747
1668808704,63547.6,-0.003945,0.0178,0.000583,-0.507812,0.0,0.9802,1.02,0.001686,0.001957,0.002536,1.859379,3.881958
1669595136,63539.4,0.001933,0.024413,0.000554,-0.515625,0.0,0.9803,1.0205,0.00195,0.002011,0.00342,1.880224,3.814698
1670381568,63544.1,-0.000142,0.015792,0.000558,-0.515625,0.0,0.9804,1.0208,0.001715,0.001877,0.00282,2.007381,3.818229
1671168000,63549.1,0.000437,0.014153,0.000539,-0.511719,0.0,0.9803,1.0208,0.001541,0.002027,0.002621,2.015991,3.713167
1671954432,63532.2,-0.002865,0.027589,0.000566,-0.519531,0.0,0.9804,1.0213,0.001548,0.001824,0.003322,2.021647,3.864552
1672740864,63537.3,-0.003116,0.020096,0.000589,-0.523438,0.0,0.9804,1.0205,0.002123,0.002223,0.003569,1.953973,3.920314
1673527296,63540.2,0.002637,0.023233,0.00061,-0.535156,0.0,0.9801,1.0196,0.001589,0.002091,0.003261,2.02721,3.905262
1674313728,63545.0,0.002032,0.019764,0.000615,-0.539062,0.0,0.9804,1.0206,0.001645,0.002167,0.002844,1.974228,3.858242
1675100160,63540.9,-0.003103,0.023999,0.00061,-0.511719,0.0,0.9806,1.0209,0.001762,0.001797,0.00304,1.967253,3.792273
1675886592,63546.6,-0.002275,0.013198,0.000588,-0.503906,0.0,0.9808,1.0217,0.001591,0.001595,0.002547,1.899996,3.811098
1676673024,63551.5,0.001882,0.014067,0.00057,-0.511719,0.0,0.9807,1.0218,0.001651,0.001571,0.002675,1.891742,3.878844
1677459456,63545.7,-0.001277,0.024035,0.000574,-0.507812,0.0,0.9808,1.022,0.001371,0.001617,0.002377,2.019254,4.052105
1678245888,63549.2,-0.005635,0.020804,0.000617,-0.507812,0.0,0.9807,1.0213,0.002176,0.002313,0.003015,1.941319,3.795425
1679032320,63554.4,9e-05,0.019337,0.000636,-0.496094,0.0,0.9806,1.0208,0.001939,0.001952,0.002632,1.974763,3.893477
1679818752,63559.8,0.000547,0.021781,0.000609,-0.503906,0.0,0.9807,1.0205,0.001535,0.002049,0.002603,1.941147,3.942237
1680605184,63554.0,0.002097,0.037863,0.000597,-0.523438,0.0,0.9809,1.0206,0.00249,0.002615,0.002999,2.000923,4.005186
1681391616,63559.2,0.000393,0.021217,0.000595,-0.507812,0.0,0.9809,1.0203,0.002137,0.002094,0.002985,2.098695,4.023897
1682178048,63564.6,-0.005925,0.017919,0.000599,-0.515625,0.0,0.9811,1.0209,0.0018,0.002155,0.003181,1.96743,3.925176
1682964480,63557.2,0.006946,0.029465,0.000593,-0.523438,0.0,0.9812,1.0211,0.002123,0.001918,0.003432,2.079531,3.571834
1683750912,63561.4,-0.003561,0.019548,0.000567,-0.527344,0.0,0.9817,1.022,0.002043,0.002586,0.002896,2.158479,3.78737
1684537344,63567.1,0.000988,0.017823,0.000609,-0.546875,0.0,0.9819,1.0226,0.001862,0.002163,0.003117,2.096318,3.902406
1685323776,63572.1,-0.003627,0.018082,0.000605,-0.542969,0.0,0.9823,1.0232,0.001907,0.002241,0.00284,2.080054,3.903386
1686110208,63567.6,-0.00361,0.029987,0.000576,-0.550781,0.0,0.9827,1.0238,0.002095,0.002431,0.003013,2.041027,3.802701
1686896640,63572.0,-0.007244,0.019586,0.00054,-0.523438,0.0,0.9827,1.0233,0.001601,0.002409,0.002965,2.027966,3.886538
1687683072,63577.2,-0.004297,0.018813,0.000535,-0.53125,0.0,0.9829,1.0236,0.001571,0.002098,0.002777,2.000425,3.738187
1688469504,63578.6,-0.001511,0.019656,0.000549,-0.527344,0.0,0.9831,1.0237,0.001691,0.002062,0.002731,2.038514,3.764874
1689255936,63572.6,-0.001595,0.02795,0.000578,-0.527344,0.0,0.9829,1.0235,0.001747,0.002469,0.003325,1.913749,3.871916
1690042368,63575.9,0.000951,0.017042,0.000569,-0.511719,0.0,0.983,1.0242,0.001838,0.002071,0.002687,1.922803,3.853637
1690828800,63579.3,-0.001592,0.012928,0.000579,-0.523438,0.0,0.9829,1.0253,0.001794,0.002097,0.002807,1.98363,3.881519
1691615232,63571.9,-0.004076,0.02607,0.000574,-0.535156,0.0,0.983,1.0259,0.001485,0.002006,0.003296,2.038512,3.685771
1692401664,63576.9,-0.000534,0.028297,0.000553,-0.535156,0.0,0.983,1.0258,0.002595,0.002493,0.003277,2.015582,3.639534
1693188096,63579.6,-0.001663,0.023865,0.000536,-0.542969,0.0,0.983,1.0255,0.001869,0.002601,0.003381,1.925979,3.820173
1693974528,63583.2,-0.005777,0.019537,0.000532,-0.554688,0.0,0.9831,1.025,0.001797,0.002206,0.00342,1.927337,3.767233
1694760960,63578.5,0.002647,0.038861,0.000569,-0.570312,0.0,0.983,1.0248,0.002365,0.00283,0.004198,2.097378,3.883137
1695547392,63583.3,-0.004932,0.02581,0.000575,-0.542969,0.0,0.9829,1.0242,0.0023,0.002436,0.003734,2.101892,3.864088
1696333824,63588.3,-0.002697,0.020315,0.000572,-0.539062,0.0,0.983,1.0247,0.002007,0.002082,0.003199,2.122715,3.750319
1697120256,63580.9,0.000547,0.037775,0.000577,-0.539062,0.0,0.9829,1.0248,0.001754,0.002341,0.002935,2.049647,3.844779
1697906688,63585.0,0.006856,0.031153,0.000546,-0.542969,0.0,0.9828,1.0247,0.002252,0.002617,0.003242,2.10562,3.908255
1698693120,63589.7,-0.0005,0.027152,0.000548,-0.535156,0.0,0.9826,1.0243,0.002169,0.002509,0.003058,2.017801,3.837557
1699479552,63594.9,0.003009,0.026183,0.000569,-0.535156,0.0,0.9825,1.0237,0.001978,0.003013,0.002834,2.045698,3.782545
1700265984,63589.0,-0.008472,0.028798,0.000567,-0.535156,0.0,0.9824,1.0235,0.001885,0.00225,0.002866,1.98845,3.688258
1701052416,63594.5,-0.000214,0.017955,0.000567,-0.527344,0.0,0.9822,1.0234,0.001982,0.00279,0.00287,2.040708,3.869902
1701838848,63599.8,-0.001486,0.021107,0.000555,-0.527344,0.0,0.9818,1.0224,0.002373,0.002175,0.003121,1.961015,3.823787
1702625280,63591.7,-0.003635,0.026563,0.000548,-0.542969,0.0,0.9817,1.0221,0.001622,0.001641,0.002521,2.164086,4.097808
1703411712,63596.9,-0.001591,0.020955,0.000546,-0.539062,0.0,0.9814,1.0212,0.002082,0.002022,0.002636,2.198497,3.865763
1704198144,63602.4,0.000357,0.01513,0.000535,-0.53125,0.0,0.9811,1.0203,0.00182,0.00179,0.00271,2.088065,3.768345
1704984576,63605.4,-0.00385,0.016327,0.000551,-0.554688,0.0,0.981,1.0204,0.001758,0.001851,0.002386,2.161103,3.758138
1705771008,63601.5,-0.003612,0.02711,0.000554,-0.558594,0.0,0.981,1.0202,0.001517,0.002805,0.002961,2.091013,3.90749
1706557440,63607.5,-0.006251,0.015394,0.00056,-0.539062,0.0,0.9808,1.0198,0.001301,0.002448,0.002736,1.990891,3.79522
1707343872,63613.6,-0.006631,0.018286,0.000564,-0.539062,0.0,0.9808,1.0196,0.001849,0.003119,0.002821,2.034856,3.852148
1708130304,63610.0,-0.009579,0.026325,0.000583,-0.535156,0.0,0.9808,1.0192,0.001772,0.002611,0.002702,1.851553,3.359486
1708916736,63615.8,-0.001012,0.025816,0.000553,-0.53125,0.0,0.9809,1.0183,0.002161,0.00272,0.003632,2.068495,3.710975
1709703168,63621.0,-0.002697,0.023709,0.000547,-0.550781,0.0,0.9807,1.0165,0.00178,0.002921,0.004005,2.064923,3.860841
1710489600,63624.6,0.001346,0.020941,0.000548,-0.546875,0.0,0.9807,1.0163,0.002183,0.00226,0.003074,2.086168,3.845466
1711276032,63618.6,0.007511,0.032776,0.000584,-0.558594,0.0,0.9806,1.0162,0.002839,0.002413,0.003066,2.04647,3.920227
1712062464,63624.1,-0.006392,0.019573,0.000603,-0.527344,0.0,0.9807,1.0165,0.002685,0.002616,0.003031,2.06744,3.814309
1712848896,63629.7,-0.005738,0.022651,0.000595,-0.535156,0.0,0.9807,1.0165,0.002305,0.002204,0.003089,2.05808,3.808357
1713635328,63635.3,6e-06,0.019763,0.000601,-0.527344,0.0,0.9807,1.0168,0.002523,0.002424,0.003127,2.111885,3.732645
1714421760,63630.9,0.000422,0.026169,0.000574,-0.535156,0.0,0.9809,1.0173,0.001949,0.00244,0.00327,2.06503,3.975164
1715208192,63637.0,-0.000933,0.017129,0.000577,-0.523438,0.0,0.9811,1.018,0.002412,0.002121,0.003072,2.030544,3.915758
1715994624,63642.9,-0.00035,0.019295,0.000602,-0.539062,0.0,0.9814,1.0192,0.002648,0.002181,0.002834,2.129186,3.873064
1716781056,63639.6,-0.003728,0.027174,0.000561,-0.527344,0.0,0.9817,1.0201,0.002024,0.002099,0.002928,2.11246,3.780495
1717567488,63645.4,-0.003071,0.021622,0.000566,-0.515625,0.0,0.9819,1.0212,0.002056,0.002188,0.00477,2.063657,3.733594
1718353920,63649.7,0.000508,0.019185,0.000552,-0.503906,0.0,0.9818,1.0215,0.001653,0.002154,0.00279,2.00431,3.972752
1719140352,63655.1,-0.005874,0.020298,0.000563,-0.519531,0.0,0.982,1.022,0.001786,0.001855,0.002735,2.026717,4.035899
1719926784,63648.3,0.007052,0.026973,0.000548,-0.535156,0.0,0.9823,1.0228,0.001382,0.001962,0.003087,2.017791,3.815864
1720713216,63652.4,-0.004189,0.014495,0.000554,-0.53125,0.0,0.9825,1.0231,0.001444,0.001993,0.00263,2.102075,3.714528
1721499648,63657.9,-0.005425,0.013819,0.000543,-0.527344,0.0,0.9829,1.024,0.001496,0.002395,0.002543,2.078051,3.753228
1722286080,63653.0,-0.003311,0.024895,0.000534,-0.542969,0.0,0.983,1.0242,0.001327,0.002296,0.002441,1.869421,3.582578
1723072512,63658.4,-0.002525,0.018889,0.000567,-0.511719,0.0,0.9832,1.0247,0.002114,0.002209,0.002762,1.837692,3.71695
1723858944,63663.5,0.001987,0.018846,0.000576,-0.519531,0.0,0.9834,1.0252,0.001974,0.002307,0.002541,1.82704,3.631498
1724645376,63667.3,0.000765,0.015524,0.00056,-0.523438,0.0,0.9834,1.0256,0.001717,0.002083,0.002523,1.908072,3.709543
1725431808,63662.3,-0.001654,0.032665,0.000577,-0.539062,0.0,0.9837,1.0259,0.001549,0.002373,0.003404,2.058851,3.624743
1726218240,63667.7,-0.001577,0.023952,0.000566,-0.523438,0.0,0.9837,1.0261,0.00175,0.002585,0.003059,1.967844,3.871309
1727004672,63672.3,-0.005987,0.025536,0.000582,-0.523438,0.0,0.9842,1.0276,0.001774,0.00248,0.003563,2.064688,3.933743
1727791104,63667.8,0.002855,0.029479,0.000562,-0.53125,0.0,0.9841,1.0282,0.001796,0.002171,0.002731,2.142719,4.224735
1728577536,63673.5,-0.00086,0.021386,0.000547,-0.53125,0.0,0.9842,1.0284,0.00167,0.002079,0.003045,2.082287,4.025197
1729363968,63679.1,-0.006095,0.018075,0.000527,-0.53125,0.0,0.9843,1.0282,0.001713,0.002266,0.002891,2.127344,3.862293
1730150400,63681.4,-0.004067,0.021335,0.000547,-0.542969,0.0,0.9845,1.0285,0.001677,0.001936,0.002613,2.185188,3.976226
1730936832,63675.5,-0.000823,0.03408,0.000581,-0.539062,0.0,0.9844,1.0284,0.002078,0.002424,0.003008,1.930004,3.903517
1731723264,63679.1,-0.005362,0.021085,0.000579,-0.527344,0.0,0.9843,1.0279,0.001805,0.002839,0.003072,1.940768,3.845446
1732509696,63684.1,-0.00027,0.021512,0.000565,-0.542969,0.0,0.984,1.0274,0.001778,0.002583,0.002752,1.933228,3.764706
1733296128,63679.2,-0.004237,0.029027,0.000584,-0.542969,0.0,0.9841,1.0273,0.002259,0.002196,0.002408,1.891048,3.429791
1734082560,63684.8,0.003422,0.019266,0.000534,-0.515625,0.0,0.9839,1.027,0.001867,0.002042,0.003091,2.034054,3.541288
1734868992,63690.4,0.0023,0.018542,0.000538,-0.519531,0.0,0.9838,1.0267,0.0021,0.001928,0.002831,1.94086,3.706331
1735655424,63696.0,-0.000279,0.018473,0.000544,-0.519531,0.0,0.9839,1.0269,0.002076,0.002031,0.003081,1.930146,3.739544
1736441856,63691.6,-0.007861,0.023222,0.000546,-0.53125,0.0,0.9839,1.0267,0.001398,0.001933,0.002561,1.89603,3.854012
1737228288,63697.1,-0.00531,0.013138,0.000555,-0.515625,0.0,0.9839,1.0266,0.001585,0.001851,0.002469,1.949863,3.792428
1738014720,63702.6,-0.00527,0.012841,0.00055,-0.515625,0.0,0.9842,1.0275,0.001338,0.001951,0.002356,1.909063,3.707877
1738801152,63708.1,-0.004784,0.012777,0.000575,-0.492188,0.0,0.9841,1.0277,0.001404,0.001608,0.002276,1.92573,3.620245
1739587584,63703.0,-0.004171,0.021615,0.0006,-0.507812,0.0,0.9842,1.0279,0.001893,0.002353,0.002925,1.926167,3.864432
1740374016,63708.6,-0.005302,0.018074,0.000597,-0.507812,0.0,0.9843,1.0278,0.001546,0.002165,0.002967,1.890977,3.843193
1741160448,63714.2,-0.001487,0.01576,0.000583,-0.511719,0.0,0.9843,1.028,0.001519,0.002115,0.002719,1.910559,3.912291
1741946880,63708.6,0.000153,0.026529,0.000561,-0.535156,0.0,0.9845,1.0282,0.001489,0.002064,0.00238,2.034704,3.876125
1742733312,63713.6,-0.006125,0.019028,0.000543,-0.527344,0.0,0.9847,1.0286,0.001689,0.001993,0.002563,2.091767,3.690451
1743519744,63719.2,0.002262,0.016035,0.000527,-0.535156,0.0,0.9847,1.029,0.001879,0.002131,0.002567,2.098496,4.037871
1744306176,63724.8,-0.007386,0.0121,0.000535,-0.527344,0.0,0.9849,1.0299,0.001677,0.001834,0.002315,2.085233,4.009393
1745092608,63720.1,-0.010722,0.024905,0.000562,-0.53125,0.0,0.985,1.0299,0.002223,0.001916,0.003088,2.055074,3.912808
1745879040,63725.4,0.001273,0.017087,0.000592,-0.519531,0.0,0.985,1.0303,0.001779,0.002103,0.002845,2.048332,3.90276
1746665472,63730.6,-0.005234,0.016587,0.000563,-0.515625,0.0,0.9852,1.0311,0.001792,0.002131,0.002359,2.085339,3.762378
1747451904,63717.2,-0.00155,0.026295,0.000573,-0.523438,0.0,0.9852,1.0318,0.001801,0.002007,0.002261,1.976007,3.907266
1748238336,63722.6,-0.009921,0.021619,0.000546,-0.53125,0.0,0.9852,1.032,0.001651,0.00238,0.00281,2.094311,3.959263
1749024768,63728.0,0.004224,0.020763,0.000576,-0.53125,0.0,0.9853,1.0328,0.001797,0.002184,0.003101,2.069815,3.91931
1749811200,63733.3,-0.004926,0.018536,0.000566,-0.527344,0.0,0.9853,1.0329,0.001633,0.002025,0.002606,2.154141,3.961489
1750597632,63729.1,-0.000828,0.030306,0.000558,-0.539062,0.0,0.9854,1.0332,0.00159,0.001917,0.002652,2.269378,4.02185
1751384064,63734.9,0.000388,0.030926,0.000556,-0.519531,0.0,0.9854,1.0331,0.001939,0.002284,0.003163,2.306353,4.024908
1752170496,63739.4,0.002845,0.024519,0.000546,-0.527344,0.0,0.9854,1.033,0.001562,0.00203,0.002514,2.112446,4.12634
1752956928,63734.9,-0.008353,0.036477,0.000542,-0.535156,0.0,0.9854,1.0328,0.002169,0.002527,0.003264,2.109384,4.198259
1753743360,63740.0,-0.003909,0.025931,0.000572,-0.527344,0.0,0.9853,1.0321,0.001771,0.002761,0.003957,2.043795,4.001909
1754529792,63744.5,-0.004332,0.025194,0.000546,-0.519531,0.0,0.9851,1.0316,0.002148,0.002311,0.00293,2.135402,3.965532
1755316224,63749.7,0.001452,0.019991,0.000544,-0.53125,0.0,0.985,1.0311,0.001984,0.0023,0.002903,2.086875,3.906094
1756102656,63744.2,-0.001676,0.027776,0.00056,-0.53125,0.0,0.9848,1.0305,0.001795,0.001731,0.003139,1.80933,3.882125
1756889088,63749.6,-0.002042,0.017728,0.000586,-0.492188,0.0,0.9845,1.0299,0.002401,0.001711,0.003032,1.833416,3.737869
1757675520,63754.4,-0.002347,0.016312,0.000585,-0.490234,0.0,0.9842,1.0293,0.001955,0.00171,0.002324,1.836264,3.786508
1758461952,63748.5,-0.001163,0.026366,0.000589,-0.511719,0.0,0.9839,1.0289,0.001397,0.001665,0.002186,1.887615,3.580113
1759248384,63754.0,0.000843,0.025126,0.000593,-0.519531,0.0,0.9838,1.0279,0.001839,0.002217,0.002852,1.945213,3.67097
1760034816,63757.7,-0.004805,0.023191,0.000623,-0.542969,0.0,0.9834,1.0266,0.001854,0.002204,0.002771,1.917971,3.748167
1760821248,63762.8,-0.006176,0.019228,0.00058,-0.542969,0.0,0.983,1.0254,0.001672,0.002048,0.002642,1.913236,3.682877
1761607680,63758.2,-0.001951,0.035985,0.000583,-0.5625,0.0,0.9827,1.0244,0.001708,0.002142,0.002532,2.152761,3.766598
1762394112,63761.1,0.00246,0.029496,0.000576,-0.566406,0.0,0.9825,1.0237,0.001886,0.002327,0.002921,2.143187,3.800105
1763180544,63765.6,-0.002862,0.024462,0.000554,-0.570312,0.0,0.9822,1.0233,0.00163,0.002268,0.002622,2.086633,3.735453
1763966976,63771.4,-0.002227,0.024435,0.000552,-0.574219,0.0,0.982,1.0228,0.001696,0.00215,0.002755,2.177269,3.702228
1764753408,63765.7,-0.003561,0.029547,0.000548,-0.554688,0.0,0.9819,1.0224,0.00203,0.001949,0.003442,2.056146,3.665915
1765539840,63769.8,-0.001054,0.01825,0.000532,-0.539062,0.0,0.9816,1.0214,0.001743,0.001918,0.003058,2.038528,3.869917
1766326272,63775.1,-0.002845,0.016728,0.000534,-0.550781,0.0,0.9816,1.0211,0.001641,0.001893,0.002694,2.001784,3.753683
1767112704,63747.6,0.002372,0.024397,0.00057,-0.550781,0.0,0.9816,1.0209,0.001789,0.001771,0.003277,2.119925,3.682842
1767899136,63753.1,-0.0054,0.014502,0.000574,-0.546875,0.0,0.9811,1.0194,0.001792,0.001925,0.002698,2.085826,3.672366
1768685568,63757.8,0.000855,0.022865,0.000586,-0.539062,0.0,0.9813,1.0193,0.002047,0.002141,0.002493,2.018289,3.827103
1769472000,63763.2,0.003043,0.017476,0.000574,-0.542969,0.0,0.9813,1.0193,0.001879,0.002297,0.002776,1.992982,3.911727
1770258432,63755.5,-0.000682,0.035085,0.000614,-0.558594,0.0,0.9812,1.0187,0.002337,0.002318,0.003318,2.130407,3.942433
1771044864,63760.3,0.005824,0.026632,0.000646,-0.550781,0.0,0.9812,1.0188,0.002279,0.002677,0.00285,2.177033,3.948333
1771831296,63765.7,-0.003161,0.01998,0.000624,-0.535156,0.0,0.9813,1.019,0.001438,0.002222,0.002492,2.207736,3.942157
1772617728,63754.3,-0.011835,0.025037,0.000618,-0.527344,0.0,0.9814,1.0193,0.001605,0.002144,0.002402,1.911736,3.83421
1773404160,63758.3,0.000293,0.018714,0.00054,-0.507812,0.0,0.9816,1.0205,0.001552,0.002275,0.002553,1.94825,3.865675
1774190592,63761.3,-0.004795,0.016126,0.000533,-0.511719,0.0,0.9816,1.0211,0.00142,0.002118,0.002409,1.855477,3.861521
1774977024,63765.8,-0.007131,0.016022,0.000534,-0.5,0.0,0.9817,1.022,0.001578,0.001927,0.002464,1.952329,3.886242
1775763456,63756.3,-0.005968,0.027391,0.000583,-0.515625,0.0,0.9819,1.0223,0.001349,0.001876,0.002411,2.041189,3.762228
1776549888,63760.0,0.006321,0.019418,0.000612,-0.507812,0.0,0.9821,1.0226,0.001643,0.002019,0.002711,2.025253,3.698898
1777336320,63765.2,-0.002979,0.019817,0.00061,-0.5,0.0,0.9822,1.0236,0.001743,0.002108,0.002559,1.895047,3.891725
1778122752,63754.9,0.001114,0.026694,0.000577,-0.511719,0.0,0.9823,1.0242,0.001431,0.001933,0.002073,1.963081,4.021197
1778909184,63760.7,-0.001896,0.021295,0.000622,-0.511719,0.0,0.9825,1.025,0.001787,0.00229,0.002455,1.933575,3.798965
1779695616,63766.6,0.001247,0.021884,0.000619,-0.519531,0.0,0.9829,1.0258,0.001742,0.002369,0.002681,1.997958,3.749341
1780482048,63772.4,0.002241,0.017011,0.000628,-0.527344,0.0,0.9831,1.0262,0.001437,0.002136,0.002293,1.98903,3.686761
1781268480,63762.2,0.002684,0.035608,0.000617,-0.542969,0.0,0.9832,1.0268,0.002477,0.002482,0.003263,2.060315,3.905021
1782054912,63766.7,0.002219,0.020548,0.00055,-0.546875,0.0,0.9836,1.0276,0.001614,0.002025,0.002882,2.117507,3.980153
1782841344,63771.9,-0.002715,0.01922,0.000561,-0.527344,0.0,0.9838,1.0286,0.001773,0.00205,0.002952,2.112455,3.960462
1783627776,63763.2,-0.009603,0.027709,0.000589,-0.527344,0.0,0.984,1.0291,0.00132,0.001984,0.002306,2.062016,3.887978
1784414208,63768.3,0.00242,0.027175,0.000612,-0.519531,0.0,0.9842,1.0293,0.002091,0.002621,0.002808,2.128219,3.925626
1785200640,63773.8,-0.008996,0.019497,0.000603,-0.539062,0.0,0.9844,1.0298,0.001542,0.0024,0.002234,2.0755,4.055374
1785987072,63778.1,-0.001234,0.025066,0.000587,-0.546875,0.0,0.9845,1.0302,0.001775,0.002393,0.0031,2.072726,3.940852
1786773504,63767.1,-0.005322,0.034277,0.000603,-0.554688,0.0,0.9848,1.0308,0.001815,0.002486,0.003325,2.149092,4.080745
1787559936,63772.6,0.00077,0.030491,0.000593,-0.535156,0.0,0.9843,1.0297,0.001983,0.002476,0.002702,2.131022,3.902796
1788346368,63776.2,-0.000188,0.025226,0.000603,-0.539062,0.0,0.9843,1.0299,0.002009,0.002869,0.002805,2.058228,3.893854
1789132800,63766.9,-0.003148,0.028046,0.000582,-0.535156,0.0,0.9842,1.0297,0.001756,0.00176,0.00272,2.23762,3.783725
1789919232,63772.2,1.5e-05,0.020924,0.000631,-0.554688,0.0,0.9843,1.0297,0.001992,0.002134,0.003397,2.205312,4.076758
1790705664,63777.1,-0.005487,0.019886,0.000632,-0.550781,0.0,0.9842,1.0287,0.001756,0.002158,0.002888,2.166211,4.077743
1791492096,63782.6,0.001582,0.017097,0.000642,-0.550781,0.0,0.9842,1.028,0.001485,0.002154,0.002942,2.276589,4.03925
1792278528,63772.1,0.001967,0.025902,0.000632,-0.5625,0.0,0.9843,1.0278,0.001841,0.001832,0.002829,2.093953,3.799674
1793064960,63777.4,-0.006061,0.018097,0.000567,-0.546875,0.0,0.9842,1.0271,0.001766,0.002078,0.002766,2.147912,3.804688
1793851392,63782.5,-0.00018,0.015573,0.000587,-0.53125,0.0,0.9843,1.0271,0.001505,0.00199,0.00265,2.044002,3.953419
1794637824,63787.7,-0.005027,0.017509,0.000569,-0.535156,0.0,0.9843,1.0272,0.001558,0.002092,0.002738,2.012182,4.033171
1795424256,63774.8,-0.001257,0.037176,0.000585,-0.550781,0.0,0.984,1.0267,0.001735,0.002143,0.002871,2.219466,4.020036
1796210688,63780.2,-0.00618,0.021382,0.000565,-0.550781,0.0,0.9841,1.027,0.001925,0.001936,0.002739,2.1846,3.926875
1796997120,63785.6,-0.005173,0.023533,0.000582,-0.550781,0.0,0.9841,1.027,0.001662,0.002034,0.002746,2.20147,3.956089
