step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
4086300672,2644195.7,-0.000452,2.505914,0.001597,-0.223633,0.0,0.6374,-0.4019,0.004008,0.003315,0.004561,7.801271,31.961006,0.00028864
4087087104,2627535.4,0.000325,2.445844,0.001675,-0.222656,0.0,0.6391,-0.3943,0.003125,0.003507,0.004134,8.355492,31.609055,0.00027523
4087873536,2587354.2,-0.005169,2.546576,0.001641,-0.226562,0.0,0.6416,-0.3916,0.003434,0.003625,0.004393,6.835588,31.303123,0.00024585
4088659968,2571522.1,0.005601,1.886293,0.001723,-0.195312,0.0,0.6433,-0.3851,0.00332,0.0034,0.004997,5.465386,31.163404,0.00025319
4089446400,2556059.6,0.00439,2.442545,0.001609,-0.222656,0.0,0.6445,-0.3856,0.002683,0.003137,0.00503,7.554712,32.074871,0.00025947
4090232832,2519735.6,0.002821,2.053013,0.00169,-0.211914,0.0,0.6478,-0.3825,0.002943,0.003456,0.005035,6.932152,31.805401,0.0002862
4091019264,2504862.7,0.002759,2.191319,0.001734,-0.202148,0.0,0.6487,-0.3708,0.003826,0.003496,0.005023,6.175851,31.77149,0.00029375
4091805696,2489943.7,-0.002962,1.597796,0.001862,-0.195312,0.0,0.6482,-0.3665,0.003249,0.003008,0.004954,6.462514,31.816113,0.00027433
4092592128,2475285.3,0.001379,1.456668,0.001925,-0.1875,0.0,0.6472,-0.3644,0.003014,0.003006,0.004758,5.65828,31.547287,0.00026225
4093378560,2443447.7,0.00012,1.917772,0.001797,-0.196289,0.0,0.6465,-0.3606,0.002936,0.003054,0.004326,7.328581,32.995811,0.0002797
4094164992,2429533.3,-0.002109,2.198117,0.001714,-0.209961,0.0,0.646,-0.3626,0.002892,0.003932,0.004833,7.251303,32.575878,0.00028646
4094951424,2415634.5,-0.006922,1.977181,0.001749,-0.207031,0.0,0.6452,-0.3575,0.003352,0.003508,0.00443,6.729184,32.087532,0.00027757
4095737856,2384756.4,0.00175,1.567297,0.001768,-0.207031,0.0,0.6448,-0.3492,0.002677,0.003457,0.004949,6.772073,31.704222,0.0002542
4096524288,2371470.7,0.003173,1.514887,0.00168,-0.213867,0.0,0.646,-0.3445,0.002232,0.003272,0.0051,6.527315,30.453566,0.00026991
4097310720,2358393.0,0.001815,1.437966,0.001674,-0.209961,0.0,0.6481,-0.3408,0.0028,0.003359,0.005426,6.394526,29.858105,0.00026458
4098097152,2345390.3,0.004068,1.755891,0.001618,-0.232422,0.0,0.6497,-0.34,0.003799,0.002813,0.005064,6.882961,31.356512,0.0002613
4098883584,2315237.9,0.003202,1.575592,0.001646,-0.206055,0.0,0.6527,-0.3331,0.003939,0.003686,0.005518,6.430814,31.236183,0.0002513
4099670016,2302800.1,0.000825,2.04829,0.001626,-0.21582,0.0,0.6567,-0.33,0.002881,0.002957,0.004665,7.407938,31.635687,0.00025981
4100456448,2290546.0,7.6e-05,2.288016,0.001689,-0.231445,0.0,0.6601,-0.3359,0.00239,0.002693,0.004296,6.689683,31.344168,0.00025748
4101242880,2260625.9,0.000414,2.208436,0.00158,-0.232422,0.0,0.6638,-0.3384,0.002389,0.002915,0.004252,6.509952,30.598343,0.00026564
4102029312,2248437.2,0.008061,2.592617,0.001466,-0.239258,0.0,0.6656,-0.3381,0.003352,0.003609,0.005088,7.792693,32.665001,0.0002676
4102815744,2236351.7,0.000139,2.699943,0.00146,-0.233398,0.0,0.6678,-0.3318,0.006139,0.003928,0.005951,7.058342,32.574551,0.00025569
4103602176,2224265.2,-0.000139,3.030289,0.001486,-0.244141,0.0,0.6697,-0.3343,0.004621,0.003334,0.005593,7.692159,32.173698,0.00026373
4104388608,2197934.7,0.007682,2.535445,0.001511,-0.236328,0.0,0.6718,-0.3358,0.002701,0.003056,0.004177,7.331077,31.201618,0.00024576
4105175040,2186779.5,0.002785,2.012134,0.001732,-0.223633,0.0,0.6732,-0.3304,0.002747,0.003295,0.004327,7.34165,30.659704,0.00028311
4105961472,2175711.3,0.000339,2.271611,0.001656,-0.232422,0.0,0.6735,-0.3306,0.003447,0.003293,0.00471,6.415809,30.355324,0.00024804
4106747904,2164637.0,0.001427,2.591709,0.001659,-0.228516,0.0,0.6734,-0.332,0.004208,0.003196,0.00484,7.722791,33.382698,0.00028308
4107534336,2141302.3,-0.000278,3.402451,0.001752,-0.228516,0.0,0.6724,-0.348,0.00354,0.003035,0.004503,7.092666,32.989807,0.00026874
4108320768,2130691.3,0.001174,2.269664,0.001682,-0.209961,0.0,0.6709,-0.3533,0.002585,0.002353,0.004315,7.353396,32.672806,0.0002627
4109107200,2120163.3,-0.000686,2.331368,0.001802,-0.211914,0.0,0.6693,-0.3611,0.003122,0.002705,0.004062,6.303677,32.388725,0.00030133
4109893632,2094531.9,0.000557,2.399522,0.001661,-0.234375,0.0,0.6683,-0.3615,0.003451,0.00335,0.004701,6.677058,30.474865,0.00027118
4110680064,2084255.5,0.005378,3.186327,0.001611,-0.263672,0.0,0.6681,-0.369,0.002859,0.002867,0.003941,8.670037,32.673088,0.00028212
4111466496,2074058.3,-0.000599,2.875268,0.00169,-0.25,0.0,0.6676,-0.3738,0.00332,0.00356,0.004972,8.133212,32.40313,0.00030959
4112252928,2063976.2,0.001424,4.153326,0.001774,-0.271484,0.0,0.6658,-0.388,0.003805,0.003815,0.005198,9.178497,32.680489,0.00029106
4113039360,2040335.1,0.005334,2.615546,0.001868,-0.226562,0.0,0.6636,-0.3939,0.0035,0.003516,0.004607,7.990426,32.01646,0.00029833
4113825792,2030383.0,0.000765,2.631352,0.001835,-0.237305,0.0,0.6607,-0.4031,0.004362,0.00332,0.004713,6.543539,31.200476,0.00036102
4114612224,2020695.7,0.000555,2.859759,0.001832,-0.226562,0.0,0.6586,-0.4081,0.002585,0.002931,0.004252,7.375865,32.939384,0.00032668
4115398656,1996554.4,-0.000372,2.613538,0.001852,-0.237305,0.0,0.657,-0.4111,0.004742,0.003186,0.0046,7.082221,32.390621,0.00028747
