step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
4085514240,2062996.0,-0.003036,2.035217,0.001279,-0.225586,0.0,0.7404,-0.2543,0.001613,0.001307,0.002534,7.137721,28.703423,0.00025748
4086300672,2052642.2,7e-05,2.647213,0.001267,-0.227539,0.0,0.741,-0.2453,0.001513,0.00127,0.002179,6.8566,28.460007,0.00026433
4087087104,2041954.5,-0.010101,2.771213,0.00126,-0.249023,0.0,0.7416,-0.235,0.001285,0.001146,0.001826,6.431391,28.2285,0.00023913
4087873536,2002466.6,-0.000163,2.941606,0.001391,-0.263672,0.0,0.7419,-0.2235,0.001367,0.001591,0.002471,7.041371,27.319012,0.00021862
4088659968,1992975.4,0.005573,2.917336,0.001297,-0.273438,0.0,0.7417,-0.2206,0.001449,0.00135,0.002179,6.522089,26.369389,0.00022673
4089446400,1983635.3,-0.001793,2.604587,0.001271,-0.267578,0.0,0.7418,-0.2197,0.001428,0.00147,0.002331,7.469805,28.32597,0.00026816
4090232832,1942879.7,-0.004596,4.117835,0.001295,-0.28125,0.0,0.7416,-0.2237,0.001088,0.001324,0.002031,7.113093,29.092751,0.00028927
4091019264,1934002.0,0.000274,3.293304,0.001246,-0.253906,0.0,0.7416,-0.2248,0.001511,0.001455,0.001969,8.030006,28.82312,0.00026827
4091805696,1925252.5,-0.000655,3.279329,0.00121,-0.263672,0.0,0.7411,-0.2331,0.000949,0.001482,0.001828,6.493283,28.468185,0.00025596
4092592128,1916655.0,0.005227,2.793368,0.001238,-0.241211,0.0,0.7408,-0.2311,0.000822,0.001375,0.001675,6.154014,28.020407,0.00026119
4093378560,1888160.0,0.00518,3.844843,0.001292,-0.261719,0.0,0.7401,-0.2357,0.001083,0.001088,0.001662,8.690025,29.499294,0.00028227
4094164992,1879848.2,0.003493,3.868829,0.001279,-0.261719,0.0,0.7388,-0.2471,0.001492,0.001104,0.001709,7.995497,29.485744,0.00031614
4094951424,1871530.3,0.000493,3.590809,0.001268,-0.259766,0.0,0.7368,-0.2495,0.00125,0.001123,0.002046,8.620459,29.170811,0.0003031
4095737856,1842659.0,0.002043,3.253128,0.001279,-0.269531,0.0,0.7349,-0.2636,0.00101,0.001122,0.00171,7.501508,28.412796,0.00026363
4096524288,1834760.3,0.001622,2.285083,0.001187,-0.238281,0.0,0.7324,-0.2675,0.001167,0.001298,0.002032,6.865426,27.91535,0.00030124
4097310720,1826672.5,-0.005551,2.566196,0.001154,-0.251953,0.0,0.7301,-0.2764,0.001086,0.001161,0.002226,5.648865,27.544811,0.00028553
4098097152,1818762.1,-0.001594,2.350273,0.001171,-0.239258,0.0,0.7289,-0.2804,0.001195,0.001186,0.001969,6.533115,29.617676,0.00025567
4098883584,1789374.2,0.00125,2.588991,0.001205,-0.232422,0.0,0.7272,-0.2815,0.001348,0.00113,0.001911,6.603107,29.092222,0.00024737
4099670016,1781750.8,-0.002312,2.135132,0.001247,-0.216797,0.0,0.7259,-0.2771,0.00117,0.001237,0.001882,7.190858,28.68692,0.00024725
4100456448,1774291.5,-0.000521,1.939536,0.001222,-0.224609,0.0,0.7253,-0.2745,0.001292,0.001382,0.001859,6.630599,28.136175,0.00023427
4101242880,1749788.5,-0.00339,2.039769,0.001214,-0.217773,0.0,0.7256,-0.2693,0.000923,0.001078,0.001704,5.162541,26.825607,0.00023793
4102029312,1742523.4,0.004638,2.12905,0.001203,-0.223633,0.0,0.7247,-0.2648,0.001159,0.001471,0.001745,7.897744,29.354391,0.00025427
4102815744,1735433.2,0.006101,2.771458,0.001221,-0.236328,0.0,0.7239,-0.2648,0.001203,0.001368,0.001813,6.693337,29.391228,0.00027324
4103602176,1728262.1,0.004038,2.631032,0.001209,-0.227539,0.0,0.7231,-0.2578,0.000676,0.001184,0.00155,6.695766,29.173725,0.00028173
4104388608,1701160.6,-0.002969,2.523447,0.001258,-0.240234,0.0,0.7223,-0.2589,0.000946,0.00108,0.001628,6.585867,28.484447,0.00024682
4105175040,1694159.9,0.004166,2.372742,0.001264,-0.233398,0.0,0.7219,-0.257,0.001332,0.001669,0.002136,6.855071,27.955755,0.00028321
4105961472,1687323.7,-0.001503,3.118394,0.001217,-0.257812,0.0,0.7211,-0.2625,0.001043,0.001192,0.001877,5.728675,27.193153,0.0002654
4106747904,1680603.8,0.006177,3.436211,0.001266,-0.269531,0.0,0.7203,-0.2681,0.001309,0.001239,0.002257,8.043866,29.640579,0.00028887
4107534336,1659731.3,-0.001066,4.576096,0.00131,-0.287109,0.0,0.7189,-0.281,0.001244,0.001331,0.002105,8.326106,29.61318,0.00029108
4108320768,1653243.7,0.001754,2.73369,0.001293,-0.265625,0.0,0.7173,-0.2876,0.001544,0.001497,0.002402,7.835004,28.786261,0.00029297
4109107200,1646434.1,0.002623,3.265562,0.001289,-0.273438,0.0,0.7156,-0.2942,0.001109,0.001345,0.001931,7.092621,27.922926,0.00030123
4109893632,1616692.9,-0.00088,3.110003,0.00123,-0.263672,0.0,0.7142,-0.2988,0.001068,0.001369,0.001975,6.051986,26.261642,0.00027982
4110680064,1610532.7,-0.007365,2.594237,0.001199,-0.239258,0.0,0.7133,-0.3021,0.001144,0.001191,0.00198,6.75665,29.521645,0.00026849
4111466496,1603243.5,0.004297,2.244484,0.001193,-0.225586,0.0,0.7126,-0.3004,0.001161,0.001295,0.002208,7.473316,29.605648,0.00025853
4112252928,1597202.9,0.002725,2.361321,0.001183,-0.236328,0.0,0.7124,-0.2975,0.001086,0.001176,0.002195,6.692558,29.559479,0.0002509
4113039360,1571896.4,-1e-05,2.665506,0.001222,-0.230469,0.0,0.712,-0.3011,0.001137,0.001253,0.001886,6.749824,28.631519,0.00025432
4113825792,1566191.9,0.004795,2.862758,0.001216,-0.249023,0.0,0.7107,-0.309,0.001451,0.001232,0.001847,5.440933,28.416405,0.00030732
4114612224,1560464.9,0.000107,2.494564,0.001204,-0.237305,0.0,0.7098,-0.3121,0.001386,0.001172,0.00175,8.031676,30.190254,0.00029658
4115398656,1542145.3,0.001559,2.74406,0.00123,-0.25,0.0,0.7091,-0.3138,0.001049,0.001247,0.00202,7.542477,30.113752,0.00028165
4116185088,1536415.9,0.013611,3.481794,0.001219,-0.275391,0.0,0.7093,-0.3137,0.000927,0.001233,0.001898,7.603796,29.776409,0.0002778
4116971520,1530933.2,-0.000926,2.90456,0.001221,-0.259766,0.0,0.7088,-0.3107,0.001162,0.0013,0.002017,7.348795,29.315365,0.00031226
4117757952,1525470.2,0.000785,3.063565,0.001206,-0.257812,0.0,0.708,-0.3111,0.00092,0.001134,0.001609,7.404274,28.443197,0.00030028
4118544384,1508032.2,-0.000832,3.21645,0.001263,-0.271484,0.0,0.7067,-0.313,0.001409,0.001017,0.001812,8.701969,30.639503,0.00031216
4119330816,1502713.7,-0.001496,3.594335,0.001293,-0.277344,0.0,0.7055,-0.3199,0.001321,0.0011,0.001432,8.265529,30.395987,0.0003411
4120117248,1497438.5,-0.000843,3.998845,0.001296,-0.298828,0.0,0.704,-0.3285,0.001256,0.001248,0.001694,9.401878,30.043509,0.00032659
4120903680,1480177.1,-0.000431,3.289726,0.001287,-0.275391,0.0,0.7026,-0.3404,0.001191,0.001516,0.002108,7.455857,29.081833,0.00034552
4121690112,1475027.3,-0.000119,2.486422,0.001195,-0.251953,0.0,0.7037,-0.3299,0.001181,0.001278,0.001932,6.978786,28.364418,0.00029626
4122476544,1469882.4,-0.008183,2.680457,0.001167,-0.257812,0.0,0.7054,-0.3258,0.001045,0.001109,0.001698,6.99898,28.064693,0.00027681
4123262976,1464810.0,0.001031,2.691916,0.001133,-0.251953,0.0,0.707,-0.3193,0.000954,0.001186,0.001642,8.989515,30.418562,0.00030358
4124049408,1448124.7,-0.002547,3.157549,0.001197,-0.251953,0.0,0.7087,-0.3163,0.001008,0.001271,0.00174,8.465553,30.360302,0.00027798
4124835840,1443210.2,0.006222,2.275344,0.001231,-0.227539,0.0,0.7095,-0.3162,0.001236,0.001416,0.00212,7.733954,30.148327,0.00028185
4125622272,1438393.2,0.00098,2.243227,0.001208,-0.241211,0.0,0.7097,-0.3176,0.001,0.001302,0.001937,7.110638,29.574154,0.00028257
4126408704,1422052.9,0.000396,2.282604,0.001146,-0.239258,0.0,0.7097,-0.3182,0.000729,0.001138,0.001462,7.027911,28.073614,0.0002856
4127195136,1417115.1,0.00079,2.76555,0.001152,-0.271484,0.0,0.7096,-0.3287,0.001298,0.001302,0.002243,8.203444,31.250729,0.00031354
4127981568,1412455.8,-0.000164,3.385694,0.00121,-0.271484,0.0,0.7091,-0.3422,0.001325,0.001343,0.001743,7.871774,30.734596,0.00027744
4128768000,1407803.6,-0.005365,3.051865,0.001165,-0.263672,0.0,0.7083,-0.3504,0.001347,0.001098,0.001632,8.892441,30.367153,0.00030016
4129554432,1385148.2,0.000966,2.532297,0.001215,-0.251953,0.0,0.7077,-0.3634,0.001245,0.001222,0.00221,6.878201,29.723577,0.0002695
4130340864,1380651.5,0.004124,2.390671,0.001178,-0.243164,0.0,0.7076,-0.3607,0.001137,0.00119,0.001553,5.894597,28.937973,0.00029774
4131127296,1376220.8,0.00037,2.254807,0.001152,-0.237305,0.0,0.7077,-0.3634,0.001285,0.001222,0.001564,6.307074,28.090851,0.00028514
4131913728,1371724.5,0.003114,2.388075,0.001182,-0.241211,0.0,0.7075,-0.3667,0.001201,0.00121,0.001409,7.369123,30.480347,0.00025596
4132700160,1357561.5,0.012673,2.691701,0.001281,-0.240234,0.0,0.7076,-0.3633,0.001214,0.001093,0.001571,8.134876,30.241348,0.00024164
4133486592,1353257.5,-0.002768,2.813766,0.001259,-0.257812,0.0,0.7072,-0.3628,0.001022,0.001356,0.001923,8.056124,29.708715,0.00028506
4134273024,1349046.2,0.002976,2.086049,0.001273,-0.239258,0.0,0.707,-0.354,0.001042,0.001085,0.00171,7.509909,29.051794,0.00028735
4135059456,1335298.0,0.004087,2.653499,0.001284,-0.257812,0.0,0.7072,-0.3409,0.001044,0.001118,0.001622,6.6867,27.776348,0.00028253
4135845888,1331212.6,0.00306,2.672933,0.001286,-0.255859,0.0,0.7075,-0.3378,0.001022,0.001378,0.002063,7.990708,30.649563,0.00027049
4136632320,1327144.2,-0.004719,2.99954,0.001291,-0.257812,0.0,0.7091,-0.3357,0.001373,0.001155,0.002056,7.626418,30.505104,0.0002611
4137418752,1323106.1,-0.004145,3.41542,0.001321,-0.265625,0.0,0.7103,-0.3324,0.001444,0.001147,0.002308,8.450193,29.867208,0.00028381
4138205184,1310454.9,0.005678,3.155176,0.001304,-0.263672,0.0,0.7106,-0.3359,0.000977,0.001248,0.0022,7.627409,28.845955,0.00025951
4138991616,1306533.9,-0.002124,2.300658,0.001246,-0.24707,0.0,0.7108,-0.3406,0.001108,0.001335,0.001889,6.799745,28.339186,0.00026527
4139778048,1302632.5,-0.002686,2.33626,0.001208,-0.249023,0.0,0.7105,-0.3439,0.001385,0.001118,0.001741,5.807094,27.005552,0.00026728
