step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
3565682688,2740556.0,-0.001074,0.493649,0.001805,-0.269531,0.0,0.8951,0.6014,0.002539,0.002782,0.004965,2.953226,10.827909,0.00041847
3566469120,2719822.8,-0.001602,0.430299,0.001804,-0.273438,0.0,0.8958,0.6028,0.00298,0.003288,0.005768,2.847855,10.941265,0.00042474
3567255552,2698638.4,0.000762,0.370344,0.001824,-0.251953,0.0,0.8967,0.6083,0.002113,0.00254,0.003494,2.768123,10.950899,0.00042975
3568041984,2643061.6,0.010158,0.493622,0.001914,-0.265625,0.0,0.8975,0.6087,0.002236,0.002608,0.005017,3.164113,11.555784,0.00044243
3568828416,2624095.2,0.00123,0.441391,0.001859,-0.291016,0.0,0.8987,0.6085,0.003349,0.003051,0.005175,3.054865,11.513609,0.0004248
3569614848,2605234.0,0.000375,0.445507,0.001852,-0.292969,0.0,0.8989,0.6091,0.001955,0.002575,0.003769,3.284917,11.20303,0.00039001
3570401280,2557667.0,-0.001084,0.297491,0.00187,-0.277344,0.0,0.8988,0.6104,0.002076,0.002488,0.004157,3.037386,10.996403,0.00040144
3571187712,2539552.0,-0.002252,0.377285,0.001693,-0.271484,0.0,0.8991,0.613,0.002736,0.002941,0.004359,3.031048,10.975409,0.00040515
3571974144,2521802.6,0.006536,0.492972,0.001567,-0.289062,0.0,0.9,0.6161,0.003607,0.003434,0.005133,2.891081,10.942083,0.00034787
3572760576,2504267.0,-0.001179,0.444797,0.00155,-0.285156,0.0,0.9003,0.6167,0.003153,0.003244,0.004872,3.054481,11.661735,0.00038788
3573547008,2460990.2,0.002041,0.622926,0.001804,-0.296875,0.0,0.9004,0.616,0.003516,0.003042,0.004964,3.474453,11.47361,0.00039865
3574333440,2444274.0,0.002431,0.432886,0.001899,-0.277344,0.0,0.9003,0.6171,0.002647,0.002538,0.004197,3.206157,11.537243,0.00042956
3575119872,2428227.6,0.010334,0.486762,0.001944,-0.269531,0.0,0.9001,0.6174,0.002693,0.002648,0.004632,3.244241,11.70264,0.00038632
3575906304,2386293.8,-0.001783,0.444011,0.001829,-0.287109,0.0,0.8994,0.6179,0.002429,0.002792,0.004139,3.06533,10.636204,0.00040518
3576692736,2371112.6,0.005083,0.450364,0.001615,-0.277344,0.0,0.8993,0.6182,0.002437,0.002379,0.004043,3.230688,11.612888,0.00037703
3577479168,2356070.5,-0.003138,0.520276,0.001705,-0.296875,0.0,0.8992,0.6188,0.003081,0.003181,0.00402,3.270161,11.357658,0.00039003
3578265600,2340822.9,-0.001513,0.418845,0.001725,-0.285156,0.0,0.8991,0.6233,0.002784,0.003047,0.004901,3.48511,11.25672,0.00036794
