step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm
683409408,64006.4,0.00503,0.089769,0.000116,0.937752,0.0,0.8742,0.7707,0.005407,0.00751,0.00652,0.553704,3.105505
684195840,64020.4,-0.001582,0.083482,0.000117,0.940823,0.0,0.874,0.7698,0.005128,0.005617,0.006059,0.505447,3.018657
684982272,64012.7,-0.003816,0.096352,0.000123,0.941868,0.0,0.8738,0.7685,0.003897,0.003935,0.004254,0.529191,3.055666
685768704,64025.8,0.007422,0.091319,0.000114,0.942747,0.0,0.8747,0.769,0.006317,0.004981,0.005341,0.578732,3.080623
686555136,64039.8,-0.000941,0.082139,0.000113,0.939975,0.0,0.8753,0.7691,0.005289,0.005269,0.004763,0.476988,3.046431
687341568,64053.8,0.002111,0.074138,0.000112,0.941304,0.0,0.8761,0.7698,0.005183,0.005867,0.004886,0.511524,3.077129
688128000,64045.3,0.001934,0.089444,0.000121,0.935224,0.0,0.877,0.7714,0.005633,0.006113,0.005514,0.511357,3.071612
688914432,64059.3,-0.006361,0.071099,0.000115,0.935786,0.0,0.8779,0.7733,0.00584,0.006371,0.006524,0.541564,3.05879
689700864,64073.1,-0.002093,0.0692,0.000113,0.936289,0.0,0.8786,0.7747,0.005339,0.005735,0.00576,0.534346,2.98956
690487296,64087.0,0.000717,0.073441,0.000112,0.937962,0.0,0.8791,0.7755,0.004914,0.004966,0.005054,0.553581,2.972035
691273728,64077.7,0.003337,0.101207,0.000117,0.937909,0.0,0.8797,0.7759,0.006469,0.006001,0.006438,0.539636,3.138947
692060160,64090.2,-0.005048,0.075353,0.000119,0.938705,0.0,0.8804,0.7767,0.00467,0.005176,0.00511,0.506827,2.96821
692846592,64102.5,0.000487,0.082396,0.000119,0.937738,0.0,0.8811,0.7771,0.005454,0.005265,0.006241,0.501676,2.99387
693633024,64093.1,0.003779,0.093669,0.000126,0.935697,0.0,0.8816,0.7768,0.005654,0.004973,0.005728,0.548666,2.932927
694419456,64106.8,0.000703,0.085296,0.000124,0.931612,0.0,0.8821,0.7767,0.006538,0.005033,0.00708,0.589381,2.965487
695205888,64120.2,-0.002632,0.081138,0.000125,0.930227,0.0,0.8825,0.7768,0.005852,0.00569,0.006947,0.540657,2.971826
695992320,64133.1,-0.010018,0.088331,0.000124,0.929597,0.0,0.8831,0.7771,0.005241,0.005193,0.00617,0.559045,3.006013
696778752,64122.4,0.001465,0.086943,0.000123,0.930164,0.0,0.8837,0.7774,0.006537,0.006247,0.006887,0.571108,2.962538
697565184,64135.1,-0.002823,0.074359,0.000119,0.934149,0.0,0.8841,0.7784,0.005461,0.004835,0.006328,0.55023,3.019978
698351616,64148.4,-0.00228,0.075365,0.000115,0.931808,0.0,0.8845,0.7796,0.006641,0.005603,0.006785,0.565154,3.033702
699138048,64142.1,-0.005361,0.081784,0.000118,0.930704,0.0,0.8846,0.7806,0.006354,0.005786,0.006076,0.523653,2.989594
699924480,64155.8,0.004406,0.091415,0.000121,0.934681,0.0,0.8844,0.7804,0.003926,0.005053,0.004528,0.515836,2.991055
700710912,64169.0,-0.005269,0.087654,0.000121,0.933961,0.0,0.8842,0.7801,0.005152,0.007364,0.006422,0.506267,2.952201
701497344,64182.3,0.002557,0.094859,0.000125,0.939436,0.0,0.8841,0.7801,0.004525,0.006432,0.0051,0.49836,2.907266
702283776,64173.2,-0.003956,0.097724,0.000127,0.937408,0.0,0.8837,0.779,0.005909,0.005733,0.006205,0.562095,2.96624
703070208,64186.7,0.000148,0.07646,0.000119,0.938719,0.0,0.8839,0.7801,0.005311,0.006601,0.006423,0.588371,2.904234
703856640,64200.3,-0.002827,0.070105,0.000122,0.938388,0.0,0.8842,0.7806,0.00555,0.006461,0.005483,0.517267,3.040757
704643072,64192.9,-0.007777,0.0733,0.000126,0.934648,0.0,0.8841,0.7808,0.006073,0.004845,0.006015,0.514673,2.954801
705429504,64205.9,-0.003383,0.086902,0.000123,0.934227,0.0,0.8842,0.7811,0.006395,0.005966,0.006489,0.516038,2.928579
706215936,64218.8,-0.000296,0.077389,0.000118,0.931148,0.0,0.8839,0.7808,0.006229,0.005896,0.006258,0.50776,2.876114
707002368,64230.4,-0.004617,0.072001,0.000117,0.934517,0.0,0.8834,0.7803,0.005763,0.005641,0.005568,0.553636,2.912469
707788800,64218.6,-0.005367,0.092492,0.000115,0.934161,0.0,0.8832,0.7799,0.004506,0.00507,0.005167,0.527979,2.937192
708575232,64231.4,-0.007158,0.067736,0.000111,0.93263,0.0,0.883,0.7795,0.004571,0.005609,0.00489,0.503748,2.926552
709361664,64242.5,-0.000375,0.06574,0.000111,0.928199,0.0,0.8828,0.7793,0.005256,0.005839,0.005615,0.540789,2.912807
710148096,64233.3,-0.003375,0.067495,0.000118,0.923031,0.0,0.8828,0.7793,0.006477,0.005344,0.004977,0.542915,2.780401
710934528,64244.2,-0.001084,0.094575,0.000121,0.913527,0.0,0.883,0.7788,0.009646,0.006948,0.007334,0.627194,2.89947
711720960,64256.1,0.006463,0.085255,0.000115,0.919895,0.0,0.8831,0.7795,0.006472,0.006519,0.006609,0.527748,2.754791
712507392,64267.8,-0.015668,0.068395,0.000118,0.921678,0.0,0.8833,0.7803,0.005027,0.005276,0.005525,0.549541,2.796561
713293824,64254.7,-0.00411,0.07067,0.000123,0.925815,0.0,0.8837,0.7816,0.005325,0.006509,0.005412,0.5598,2.888817
714080256,64267.2,0.004104,0.06541,0.000119,0.924673,0.0,0.884,0.7829,0.00568,0.006693,0.00582,0.54958,2.88593
714866688,64280.0,-0.00448,0.058207,0.000117,0.920964,0.0,0.8844,0.7843,0.0051,0.00608,0.004803,0.58529,2.924381
715653120,64271.9,-0.005236,0.061228,0.000116,0.921825,0.0,0.8847,0.7849,0.004865,0.005096,0.004694,0.606309,2.916381
716439552,64284.2,-0.005007,0.072763,0.00012,0.91482,0.0,0.8847,0.7854,0.005545,0.007825,0.006344,0.59559,2.889827
717225984,64294.2,-0.011624,0.072781,0.00012,0.919684,0.0,0.8848,0.7853,0.006081,0.006726,0.005643,0.595224,2.929892
718012416,64305.5,-0.004012,0.0605,0.00012,0.920457,0.0,0.885,0.7858,0.004424,0.005156,0.00469,0.582213,2.941558
718798848,64293.5,-0.000495,0.072127,0.000122,0.921429,0.0,0.8852,0.7865,0.003719,0.005282,0.005021,0.623937,3.000301
719585280,64305.1,-0.001975,0.07784,0.000123,0.920451,0.0,0.8856,0.7874,0.00678,0.005846,0.005924,0.622908,3.014758
720371712,64316.3,0.004643,0.086359,0.000119,0.915199,0.0,0.8857,0.7876,0.008633,0.005647,0.005181,0.570211,2.955399
721158144,64328.6,0.001948,0.067922,0.000119,0.919984,0.0,0.8857,0.7882,0.004875,0.00435,0.005268,0.56775,2.961684
721944576,64317.0,-0.004703,0.087211,0.000126,0.922066,0.0,0.8856,0.7887,0.004595,0.005528,0.006891,0.555959,2.996876
722731008,64329.7,-0.006094,0.086804,0.000121,0.922402,0.0,0.8858,0.7895,0.003902,0.004786,0.004605,0.582971,2.970724
723517440,64342.4,-5.7e-05,0.085598,0.00012,0.921254,0.0,0.886,0.7903,0.005079,0.005064,0.005467,0.588675,2.986343
724303872,64330.8,-0.006359,0.081113,0.000115,0.924842,0.0,0.886,0.7911,0.005455,0.005695,0.005118,0.5565,2.952974
725090304,64342.6,0.002663,0.069762,0.000113,0.922105,0.0,0.8859,0.7916,0.006272,0.005189,0.005415,0.547985,2.982817
725876736,64352.0,-0.00259,0.070517,0.000118,0.923496,0.0,0.8859,0.7921,0.008213,0.005973,0.005687,0.562553,2.973581
726663168,64364.2,-0.006171,0.066058,0.000119,0.920925,0.0,0.886,0.7924,0.006332,0.005496,0.00506,0.579844,3.042807
727449600,64356.7,-0.008797,0.07193,0.000125,0.918935,0.0,0.8863,0.7925,0.006661,0.005721,0.006464,0.614417,3.090608
728236032,64369.9,-0.001463,0.078482,0.000119,0.9155,0.0,0.8868,0.793,0.008077,0.006241,0.006601,0.620702,3.026523
729022464,64383.3,0.000328,0.076455,0.000116,0.915243,0.0,0.8874,0.7941,0.005525,0.006025,0.006213,0.543396,2.914773
729808896,64374.4,-0.002712,0.073381,0.000119,0.915185,0.0,0.8882,0.796,0.00484,0.005012,0.005429,0.571378,2.904047
730595328,64385.4,-0.000478,0.074779,0.000117,0.914522,0.0,0.8888,0.7973,0.005628,0.006045,0.006471,0.560899,2.933251
731381760,64397.1,0.002095,0.081074,0.000118,0.910296,0.0,0.8892,0.7981,0.005401,0.004963,0.005274,0.579751,2.933998
732168192,64409.1,0.003454,0.083754,0.000118,0.916835,0.0,0.8898,0.7991,0.006284,0.004761,0.005543,0.624422,2.960108
732954624,64397.3,-0.004243,0.078926,0.000117,0.914929,0.0,0.8904,0.8002,0.004846,0.005092,0.005528,0.578198,2.947823
733741056,64409.9,-0.00449,0.069438,0.000116,0.920823,0.0,0.8907,0.8011,0.005429,0.004672,0.005076,0.545751,2.928021
734527488,64422.2,-0.009244,0.058218,0.000114,0.916725,0.0,0.8912,0.8022,0.005468,0.004694,0.004956,0.552552,2.896791
735313920,64413.2,-0.005439,0.067684,0.000117,0.918426,0.0,0.8915,0.8032,0.004659,0.004383,0.004563,0.550317,2.840801
736100352,64426.0,-0.003503,0.059286,0.000112,0.92304,0.0,0.8924,0.8051,0.004505,0.005006,0.005398,0.604682,2.953507
736886784,64438.0,-0.000327,0.069443,0.000112,0.923652,0.0,0.8934,0.8064,0.006012,0.00536,0.00605,0.648966,2.907856
737673216,64449.2,-0.002034,0.064188,0.000113,0.920301,0.0,0.8942,0.8078,0.005113,0.005917,0.005947,0.609502,3.115418
738459648,64436.4,0.002771,0.086985,0.000118,0.922784,0.0,0.8951,0.81,0.005582,0.005011,0.00607,0.578741,3.02468
739246080,64448.2,-0.000249,0.073997,0.000118,0.926935,0.0,0.8951,0.8103,0.008375,0.005643,0.005881,0.58882,2.979579
740032512,64456.0,-0.001358,0.061345,0.000116,0.922193,0.0,0.8952,0.8103,0.00519,0.005736,0.004961,0.574837,3.004018
740818944,64439.2,-0.0019,0.068837,0.000118,0.921073,0.0,0.8955,0.8108,0.006009,0.004189,0.005347,0.614517,2.456048
741605376,64449.4,-0.002904,0.065842,0.000117,0.911454,0.0,0.8956,0.8108,0.006444,0.005275,0.005944,0.554166,2.950108
742391808,64460.1,0.000592,0.056051,0.000116,0.913242,0.0,0.8959,0.8117,0.004578,0.005373,0.005267,0.580255,2.920826
743178240,64470.9,0.000242,0.067831,0.000118,0.912199,0.0,0.896,0.8114,0.004689,0.005128,0.005438,0.60231,2.982095
743964672,64458.8,-0.001878,0.063783,0.000122,0.912975,0.0,0.8961,0.8117,0.005053,0.004558,0.005412,0.564896,2.851503
744751104,64470.4,-0.007117,0.066522,0.00012,0.916928,0.0,0.8962,0.8117,0.00733,0.005221,0.006857,0.604887,2.982335
745537536,64482.6,-0.00475,0.072295,0.000118,0.914816,0.0,0.8961,0.8113,0.006284,0.005244,0.006322,0.612114,3.008869
746323968,64494.7,-0.005675,0.058924,0.000114,0.905014,0.0,0.8959,0.8103,0.00777,0.004836,0.005743,0.590033,3.017761
747110400,64481.3,0.002042,0.078133,0.000123,0.908065,0.0,0.8957,0.8103,0.005232,0.005457,0.005974,0.638291,2.969875
747896832,64492.5,-0.003306,0.071619,0.000118,0.909297,0.0,0.8956,0.8104,0.005612,0.005528,0.006364,0.60733,2.99683
748683264,64503.8,-0.000427,0.068659,0.000114,0.907787,0.0,0.8956,0.8104,0.005209,0.004682,0.005825,0.631597,2.984113
749469696,64479.2,0.000878,0.066569,0.000119,0.91828,0.0,0.8959,0.8107,0.004776,0.004365,0.005544,0.608238,3.015947
750256128,64490.8,0.000886,0.058096,0.000119,0.926365,0.0,0.896,0.8118,0.006215,0.006372,0.005659,0.573227,3.060282
751042560,64501.9,0.001658,0.067713,0.000117,0.925963,0.0,0.8962,0.8123,0.006305,0.005206,0.004802,0.54682,3.03403
751828992,64512.8,-0.002835,0.07086,0.000117,0.917986,0.0,0.8966,0.8125,0.004865,0.005794,0.006448,0.559236,3.038798
752615424,64498.9,-0.006465,0.073867,0.000118,0.913522,0.0,0.8969,0.8128,0.004409,0.005607,0.006803,0.622924,3.022179
753401856,64509.8,-0.005464,0.060477,0.000111,0.913468,0.0,0.8971,0.8128,0.005296,0.005802,0.006168,0.623945,2.956815
754188288,64520.7,-0.006629,0.061036,0.000111,0.919121,0.0,0.8974,0.8133,0.005134,0.005246,0.005699,0.561749,2.953109
754974720,64505.0,0.003009,0.075797,0.000116,0.923741,0.0,0.8982,0.8149,0.004858,0.004657,0.005477,0.569899,3.000364
755761152,64516.8,0.003834,0.067675,0.000113,0.924983,0.0,0.8991,0.8173,0.007747,0.006248,0.006628,0.564649,3.003331
756547584,64527.6,-0.004663,0.070255,0.000115,0.926447,0.0,0.9,0.819,0.004344,0.005142,0.005435,0.549503,2.940057
757334016,64538.7,-0.00358,0.057534,0.00011,0.926418,0.0,0.9007,0.8208,0.005295,0.004861,0.004874,0.588225,2.992498
758120448,64522.6,0.005585,0.073886,0.000114,0.928284,0.0,0.9011,0.8218,0.005416,0.00547,0.004965,0.558425,3.004939
758906880,64528.8,-0.000244,0.066609,0.000109,0.934274,0.0,0.9015,0.8228,0.005405,0.005356,0.004901,0.533611,3.012889
759693312,64539.9,0.005286,0.074093,0.000109,0.935166,0.0,0.9019,0.824,0.005762,0.005289,0.005226,0.517702,3.022528
760479744,64520.3,-0.004333,0.076359,0.000109,0.937828,0.0,0.9019,0.8246,0.004775,0.004913,0.005487,0.479038,2.913999
761266176,64531.1,-0.005359,0.081484,0.000107,0.937732,0.0,0.9015,0.8231,0.005722,0.006506,0.006674,0.517779,2.968318
762052608,64541.6,-0.006947,0.079527,0.000109,0.937036,0.0,0.9015,0.8223,0.004748,0.006066,0.006773,0.547866,2.883093
762839040,64552.8,-0.007639,0.081858,0.000112,0.932238,0.0,0.9017,0.8221,0.004321,0.00519,0.005719,0.542665,3.112461
763625472,64534.8,-0.00016,0.081092,0.000117,0.930589,0.0,0.9016,0.8215,0.013076,0.004668,0.005366,0.531025,3.089083
764411904,64546.2,0.001596,0.067904,0.000115,0.932708,0.0,0.9014,0.8211,0.007658,0.00519,0.006003,0.524037,3.044029
765198336,64557.7,0.003127,0.072628,0.000113,0.930766,0.0,0.9009,0.8201,0.009263,0.0055,0.005259,0.540064,3.034973
765984768,64543.5,-7.7e-05,0.06728,0.000114,0.929573,0.0,0.9008,0.8202,0.005252,0.00504,0.005091,0.594736,2.935049
766771200,64553.6,0.003296,0.079701,0.00012,0.935364,0.0,0.9012,0.8208,0.004924,0.004924,0.004846,0.53296,3.226511
767557632,64563.1,0.002204,0.064005,0.000116,0.931619,0.0,0.9018,0.822,0.004025,0.005104,0.005337,0.542084,3.17142
768344064,64572.6,-0.004149,0.058928,0.000115,0.933461,0.0,0.9019,0.8229,0.004571,0.004056,0.004349,0.531828,3.088942
769130496,64555.3,-0.002018,0.05932,0.000115,0.930327,0.0,0.9016,0.8234,0.003609,0.003965,0.004184,0.549369,3.055056
769916928,64565.2,-0.002508,0.04784,0.00011,0.933671,0.0,0.9012,0.8234,0.004347,0.004322,0.00471,0.572143,3.062566
770703360,64576.6,-0.000813,0.041378,0.000107,0.938258,0.0,0.9012,0.8244,0.004546,0.003527,0.004524,0.548262,3.127542
771489792,64587.7,0.007911,0.054763,0.00011,0.933783,0.0,0.9015,0.8255,0.005071,0.004105,0.00445,0.558276,3.156615
772276224,64573.3,0.001031,0.07259,0.000118,0.928129,0.0,0.9015,0.8253,0.006548,0.005088,0.007354,0.51642,3.010732
773062656,64583.0,0.002775,0.063003,0.000112,0.923427,0.0,0.9015,0.826,0.004947,0.004402,0.005644,0.528512,2.975241
773849088,64593.8,-0.001307,0.053409,0.00011,0.923355,0.0,0.9017,0.8271,0.005289,0.004001,0.005161,0.546654,2.92199
774635520,64580.2,-0.00748,0.065005,0.00011,0.920739,0.0,0.9022,0.8284,0.005548,0.005304,0.005413,0.544728,3.015039
775421952,64591.7,-0.006815,0.04923,0.00011,0.922601,0.0,0.9026,0.8293,0.006996,0.005046,0.005761,0.544181,3.01531
776208384,64602.3,-0.004414,0.046706,0.000111,0.922153,0.0,0.9034,0.8311,0.003889,0.004458,0.005025,0.581115,3.011877
776994816,64613.5,-0.001371,0.051073,0.000111,0.924062,0.0,0.9046,0.834,0.004777,0.004832,0.005308,0.596324,3.033121
777781248,64599.4,-0.00639,0.077724,0.00012,0.918256,0.0,0.9051,0.8341,0.006669,0.004809,0.006198,0.58852,2.978518
778567680,64610.4,-0.001557,0.069093,0.000117,0.920306,0.0,0.9053,0.8338,0.006428,0.004641,0.006242,0.608056,2.905214
779354112,64620.9,0.003867,0.076751,0.000113,0.918616,0.0,0.9055,0.8341,0.006296,0.005217,0.006332,0.59532,3.017081
780140544,64608.1,0.000917,0.089979,0.000117,0.916346,0.0,0.9052,0.8333,0.007153,0.004659,0.005765,0.595141,2.965725
780926976,64618.7,-0.002535,0.071598,0.000117,0.912516,0.0,0.9052,0.8334,0.006342,0.005629,0.005851,0.578467,2.937968
781713408,64628.8,-0.004556,0.063287,0.000116,0.920901,0.0,0.9053,0.8336,0.004907,0.005685,0.005511,0.593957,3.008962
782499840,64639.2,-0.005497,0.06751,0.000118,0.916993,0.0,0.9054,0.8336,0.004656,0.005477,0.005487,0.616753,3.028717
783286272,64626.2,-0.001263,0.067174,0.00012,0.915043,0.0,0.9054,0.8336,0.005373,0.005585,0.005224,0.595478,2.994643
784072704,64637.3,0.000446,0.05684,0.000118,0.914951,0.0,0.9057,0.8345,0.005636,0.005568,0.005683,0.626304,3.006756
784859136,64647.0,-0.001975,0.057958,0.000122,0.914395,0.0,0.9064,0.8359,0.005077,0.006187,0.005723,0.586427,3.019191
785645568,64634.4,-0.003487,0.060215,0.000123,0.912352,0.0,0.9071,0.8376,0.004417,0.005626,0.00545,0.54398,2.956097
786432000,64645.2,-0.000225,0.070857,0.000123,0.92473,0.0,0.9073,0.837,0.005772,0.006107,0.006797,0.619494,3.046468
787218432,64656.1,-0.001979,0.06637,0.000124,0.927104,0.0,0.9074,0.8372,0.005396,0.005438,0.005165,0.595119,2.911974
788004864,64666.5,0.001987,0.062942,0.000124,0.928417,0.0,0.9078,0.838,0.004909,0.005648,0.005463,0.564153,3.12988
788791296,64655.5,0.002376,0.078223,0.000126,0.92714,0.0,0.9084,0.84,0.004908,0.005113,0.005454,0.570176,3.132892
789577728,64666.9,-0.006388,0.071126,0.000119,0.92859,0.0,0.9088,0.8418,0.004757,0.005192,0.004656,0.558277,3.094723
790364160,64677.2,0.005204,0.071817,0.000118,0.930151,0.0,0.9089,0.8427,0.003928,0.004456,0.004439,0.54615,3.031201
791150592,64664.7,-0.002618,0.067441,0.000121,0.923415,0.0,0.9092,0.8434,0.003702,0.004546,0.004951,0.607683,2.936938
791937024,64672.8,-0.007305,0.052461,0.000119,0.924761,0.0,0.9095,0.8441,0.005762,0.004376,0.006191,0.588452,3.236569
792723456,64683.6,-0.001569,0.051024,0.000119,0.926964,0.0,0.9105,0.8459,0.004087,0.004816,0.004613,0.596855,3.249894
793509888,64694.0,-0.00854,0.048553,0.000121,0.928347,0.0,0.9117,0.849,0.004101,0.004268,0.004664,0.582596,3.191624
794296320,64681.8,-0.005194,0.060448,0.000125,0.929551,0.0,0.913,0.8511,0.004207,0.00471,0.005097,0.543324,3.145546
795082752,64692.2,-0.008673,0.049864,0.000121,0.929458,0.0,0.9148,0.854,0.004279,0.004408,0.00527,0.536628,3.129666
795869184,64702.6,-0.002923,0.044353,0.000122,0.924208,0.0,0.9166,0.8569,0.003534,0.00416,0.004877,0.621766,2.975548
796655616,64712.3,0.001913,0.042485,0.00012,0.926268,0.0,0.9181,0.8587,0.004544,0.003894,0.005002,0.587954,3.171986
797442048,64700.8,-0.000867,0.077584,0.000124,0.921818,0.0,0.9184,0.8587,0.004531,0.005129,0.005795,0.587623,3.127048
798228480,64711.5,-0.002075,0.064173,0.000119,0.92143,0.0,0.9197,0.8615,0.003632,0.00538,0.005316,0.579847,3.178715
799014912,64722.3,-0.001855,0.063557,0.000118,0.922294,0.0,0.9207,0.8637,0.003556,0.004516,0.005193,0.579635,3.087904
799801344,64711.9,-0.001082,0.074979,0.000124,0.924339,0.0,0.9214,0.8646,0.004671,0.005031,0.006167,0.661283,2.918727
800587776,64722.1,0.01036,0.083523,0.000135,0.910095,0.0,0.9214,0.8644,0.00598,0.005902,0.006688,0.626131,3.210277
801374208,64731.2,-0.000249,0.076233,0.000133,0.901417,0.0,0.9213,0.864,0.00501,0.006121,0.006811,0.603967,3.059077
802160640,64740.3,-0.001215,0.071751,0.000131,0.906079,0.0,0.9211,0.8633,0.004666,0.005326,0.005325,0.594483,3.004556
802947072,64726.9,-0.000461,0.075307,0.000134,0.91367,0.0,0.9213,0.8632,0.008584,0.005908,0.006598,0.616764,3.047469
803733504,64737.8,-0.003964,0.068447,0.000129,0.906214,0.0,0.9226,0.8664,0.007822,0.005602,0.0054,0.634405,3.142494
804519936,64748.8,0.000272,0.074833,0.000133,0.903195,0.0,0.9239,0.8687,0.009945,0.006317,0.005072,0.661114,3.152363
805306368,64739.4,0.002285,0.09484,0.000132,0.906771,0.0,0.9256,0.8721,0.005454,0.005956,0.005354,0.647863,3.084892
806092800,64749.8,-0.001411,0.058908,0.000125,0.912533,0.0,0.927,0.8749,0.004447,0.00462,0.00535,0.632256,3.066484
806879232,64759.8,0.002448,0.056613,0.000126,0.910486,0.0,0.9278,0.8765,0.004279,0.004384,0.004919,0.623344,3.120396
807665664,64770.3,-0.00176,0.045472,0.000129,0.91305,0.0,0.9288,0.8786,0.004899,0.004046,0.005239,0.628445,3.131985
808452096,64760.4,-0.000475,0.070735,0.000131,0.91223,0.0,0.929,0.8792,0.006472,0.004839,0.005797,0.627575,3.181205
809238528,64771.1,-3.4e-05,0.061548,0.000122,0.912578,0.0,0.9296,0.88,0.006187,0.005198,0.006094,0.617405,3.123428
810024960,64781.7,-0.002119,0.063924,0.000122,0.914369,0.0,0.931,0.8826,0.004682,0.004796,0.00562,0.641088,3.144526
810811392,64773.4,-0.002007,0.074485,0.000128,0.918477,0.0,0.9318,0.8842,0.004762,0.004036,0.005313,0.53533,3.102442
811597824,64783.3,-0.006498,0.086462,0.000128,0.906273,0.0,0.9321,0.8835,0.00596,0.005353,0.006444,0.61525,3.146353
812384256,64792.9,-0.00261,0.087308,0.000129,0.902327,0.0,0.9329,0.8843,0.004982,0.005121,0.006191,0.665985,3.098518
813170688,64802.8,0.001549,0.081008,0.000134,0.905501,0.0,0.9331,0.884,0.005897,0.004437,0.005922,0.648799,3.061922
813957120,64792.6,0.001333,0.078709,0.000132,0.906587,0.0,0.9338,0.885,0.005933,0.004775,0.006222,0.633281,3.057094
814743552,64803.4,-0.008789,0.06473,0.00013,0.90805,0.0,0.9344,0.8858,0.00466,0.004782,0.006288,0.668995,3.100404
815529984,64814.2,-0.00292,0.062811,0.000129,0.906845,0.0,0.9341,0.8849,0.004646,0.004965,0.005525,0.635577,3.031318
816316416,64805.4,-0.005427,0.06598,0.000132,0.907976,0.0,0.9341,0.8843,0.004809,0.004905,0.005349,0.633154,2.884438
817102848,64815.3,-0.002501,0.060119,0.000127,0.910776,0.0,0.934,0.884,0.006379,0.004351,0.005222,0.615505,2.98755
817889280,64825.5,-0.005282,0.059015,0.000125,0.913012,0.0,0.9336,0.8827,0.004732,0.004085,0.005237,0.617786,3.085417
818675712,64835.3,-0.002675,0.062123,0.000125,0.918218,0.0,0.9334,0.8818,0.005025,0.004647,0.005609,0.631225,3.132021
819462144,64825.7,-0.002362,0.067484,0.000126,0.909894,0.0,0.9331,0.881,0.005174,0.004796,0.005519,0.594535,3.151328
820248576,64835.5,-0.003311,0.057477,0.000119,0.915408,0.0,0.9328,0.8805,0.006261,0.005677,0.006503,0.667633,3.185147
821035008,64845.4,-0.006769,0.053533,0.00012,0.912637,0.0,0.9324,0.8797,0.00518,0.005487,0.005499,0.667698,3.068196
821821440,64854.5,-0.008313,0.067896,0.000125,0.91145,0.0,0.9324,0.8802,0.006645,0.005929,0.005489,0.649444,3.169179
822607872,64847.2,-0.009863,0.075892,0.000129,0.915724,0.0,0.9326,0.8804,0.005721,0.005193,0.005915,0.614818,3.155277
823394304,64857.8,0.001834,0.068603,0.000123,0.915568,0.0,0.9321,0.8798,0.010054,0.005003,0.004706,0.610623,3.047778
824180736,64868.4,-0.009488,0.055804,0.00012,0.914398,0.0,0.9327,0.8815,0.004767,0.004503,0.004693,0.618502,2.990109
824967168,64859.0,-0.00503,0.064321,0.000123,0.907398,0.0,0.9328,0.8825,0.003768,0.004733,0.004748,0.606819,2.657098
825753600,64867.4,-0.000241,0.068929,0.000124,0.909705,0.0,0.9321,0.8813,0.005801,0.006769,0.006074,0.570855,2.893861
826540032,64876.6,-0.004279,0.052959,0.000121,0.899561,0.0,0.9312,0.8802,0.003604,0.005696,0.004848,0.587913,2.898201
827326464,64885.0,-0.004818,0.054095,0.000121,0.900498,0.0,0.9317,0.8816,0.003671,0.006083,0.005058,0.593132,2.893743
828112896,64874.7,-0.005373,0.066275,0.000128,0.906047,0.0,0.9312,0.881,0.00448,0.00458,0.004631,0.654361,3.038548
828899328,64885.0,0.003767,0.058868,0.000124,0.912005,0.0,0.9308,0.8808,0.005174,0.004815,0.004562,0.648996,3.046368
829685760,64895.1,-0.003718,0.050402,0.000119,0.912798,0.0,0.9308,0.8811,0.004231,0.004428,0.004419,0.628156,2.997749
830472192,64886.5,-0.002863,0.07188,0.000129,0.910173,0.0,0.931,0.8814,0.004288,0.004497,0.004036,0.642359,3.05692
831258624,64895.6,-0.008024,0.067734,0.000127,0.908559,0.0,0.9307,0.8804,0.004526,0.005514,0.005874,0.618695,2.971366
832045056,64905.5,-0.008932,0.056284,0.000127,0.907292,0.0,0.9304,0.8795,0.004288,0.005033,0.005052,0.632865,2.990942
832831488,64914.9,0.003133,0.060766,0.000126,0.908403,0.0,0.9295,0.8782,0.004713,0.004413,0.0054,0.617297,2.870921
833617920,64904.1,0.000215,0.071376,0.000129,0.908568,0.0,0.9284,0.8762,0.004511,0.004556,0.004607,0.600165,2.968244
834404352,64914.4,-0.005681,0.068644,0.000128,0.909648,0.0,0.928,0.8752,0.004476,0.004891,0.005175,0.593504,3.008237
835190784,64924.6,-0.002149,0.058352,0.000125,0.913198,0.0,0.927,0.8737,0.00401,0.004536,0.005032,0.609373,2.977585
835977216,64915.5,-0.006301,0.069354,0.00013,0.898321,0.0,0.9264,0.8731,0.004835,0.004158,0.004895,0.556969,2.895041
836763648,64925.5,-0.006343,0.063223,0.000126,0.899751,0.0,0.9262,0.8738,0.005516,0.004935,0.006229,0.646759,2.958003
837550080,64935.3,-0.00361,0.059054,0.000122,0.903405,0.0,0.9264,0.8749,0.004881,0.0048,0.006022,0.675308,2.979794
838336512,64944.5,0.002891,0.05925,0.000121,0.90451,0.0,0.9266,0.876,0.004565,0.004994,0.005089,0.614261,3.049965
839122944,64934.9,0.007604,0.073487,0.000128,0.911047,0.0,0.926,0.8749,0.00522,0.005315,0.006107,0.619929,3.152513
839909376,64944.9,-0.005044,0.051191,0.000127,0.905374,0.0,0.9263,0.8762,0.00404,0.00509,0.005505,0.604294,3.112805
840695808,64955.2,-0.003343,0.056429,0.000126,0.91294,0.0,0.9267,0.8776,0.004212,0.004639,0.005251,0.622509,3.138111
841482240,64945.6,-0.002022,0.054784,0.000128,0.916253,0.0,0.9262,0.8772,0.003973,0.003851,0.004252,0.681227,3.097149
842268672,64955.8,0.001519,0.072391,0.000132,0.907166,0.0,0.9263,0.8774,0.007809,0.005254,0.005969,0.644716,3.123355
